player_sum,dealer_showing,soft,double_possible,split_possible,true_count,action
8,3,False,True,True,2,double
8,3,False,True,True,3,double
8,3,False,True,True,4,double
8,3,False,True,True,5,stand
8,3,False,True,True,6,double
8,3,False,True,True,7,stand
8,3,False,True,True,8,draw
8,3,False,True,True,9,stand
8,3,False,True,True,10,double
8,3,False,True,True,11,stand
8,4,False,False,False,-6,draw
8,4,False,False,False,-5,draw
8,4,False,False,False,-4,stand
8,4,False,False,False,-3,draw
8,4,False,False,False,-2,draw
8,4,False,False,False,-1,draw
8,4,False,False,False,0,stand
8,4,False,False,False,1,draw
8,4,False,False,False,2,draw
8,4,False,False,False,3,draw
8,4,False,False,False,4,stand
8,4,False,False,False,5,draw
8,4,False,False,False,6,stand
8,4,False,False,False,7,stand
8,4,False,False,False,8,draw
8,4,False,False,False,9,stand
8,4,False,True,False,-9,double
8,4,False,True,False,-8,draw
8,4,False,True,False,-7,double
8,4,False,True,False,-6,draw
8,4,False,True,False,-5,double
8,4,False,True,False,-4,double
8,4,False,True,False,-3,double
8,4,False,True,False,-2,double
8,4,False,True,False,-1,double
8,4,False,True,False,0,double
8,4,False,True,False,1,double
8,4,False,True,False,2,double
8,4,False,True,False,3,double
8,4,False,True,False,4,double
8,4,False,True,False,5,double
8,4,False,True,False,6,double
8,4,False,True,False,7,double
8,4,False,True,False,8,double
8,4,False,True,False,9,draw
8,4,False,True,False,10,draw
8,4,False,True,False,11,draw
8,4,False,True,False,12,draw
8,4,False,True,False,13,double
8,4,False,True,False,14,double
8,4,False,True,True,-7,split
8,4,False,True,True,-6,double
8,4,False,True,True,-5,draw
8,4,False,True,True,-4,double
8,4,False,True,True,-3,draw
8,4,False,True,True,-2,split
8,4,False,True,True,-1,draw
8,4,False,True,True,0,split
8,4,False,True,True,1,split
8,4,False,True,True,2,split
8,4,False,True,True,3,double
8,4,False,True,True,4,draw
8,4,False,True,True,5,draw
8,4,False,True,True,6,split
8,4,False,True,True,7,double
8,4,False,True,True,8,double
8,4,False,True,True,9,split
8,4,False,True,True,10,double
8,4,False,True,True,11,draw
8,5,False,False,False,-6,stand
8,5,False,False,False,-5,draw
8,5,False,False,False,-4,draw
8,5,False,False,False,-3,stand
8,5,False,False,False,-1,stand
8,5,False,False,False,0,stand
8,5,False,False,False,1,stand
8,5,False,False,False,2,stand
8,5,False,False,False,3,stand
8,5,False,False,False,4,stand
8,5,False,False,False,5,draw
8,5,False,False,False,6,draw
8,5,False,False,False,7,draw
8,5,False,False,False,8,draw
8,5,False,False,False,9,draw
8,5,False,False,False,10,draw
8,5,False,False,False,12,stand
8,5,False,True,False,-8,double
8,5,False,True,False,-7,draw
8,5,False,True,False,-6,draw
8,5,False,True,False,-5,double
8,5,False,True,False,-4,double
8,5,False,True,False,-3,double
8,5,False,True,False,-2,double
8,5,False,True,False,-1,double
8,5,False,True,False,0,double
8,5,False,True,False,1,double
8,5,False,True,False,2,double
8,5,False,True,False,3,double
8,5,False,True,False,4,double
8,5,False,True,False,5,double
8,5,False,True,False,6,double
8,5,False,True,False,7,double
8,5,False,True,False,8,double
8,5,False,True,False,9,double
8,5,False,True,False,10,double
8,5,False,True,False,11,double
8,5,False,True,False,12,double
8,5,False,True,True,-9,double
8,5,False,True,True,-7,split
8,5,False,True,True,-6,draw
8,5,False,True,True,-5,stand
8,5,False,True,True,-4,double
8,5,False,True,True,-3,split
8,5,False,True,True,-2,double
8,5,False,True,True,-1,double
8,5,False,True,True,0,draw
8,5,False,True,True,1,double
8,5,False,True,True,2,double
8,5,False,True,True,3,double
8,5,False,True,True,4,split
8,5,False,True,True,5,split
8,5,False,True,True,6,split
8,5,False,True,True,7,double
8,5,False,True,True,8,split
8,5,False,True,True,9,double
8,5,False,True,True,10,stand
8,5,False,True,True,11,double
8,5,False,True,True,13,draw
8,6,False,False,False,-6,stand
8,6,False,False,False,-4,stand
8,6,False,False,False,-3,draw
8,6,False,False,False,-2,draw
8,6,False,False,False,-1,draw
8,6,False,False,False,0,draw
8,6,False,False,False,1,stand
8,6,False,False,False,2,draw
8,6,False,False,False,3,draw
8,6,False,False,False,4,draw
8,6,False,False,False,5,draw
8,6,False,False,False,6,draw
8,6,False,False,False,7,stand
8,6,False,False,False,8,stand
8,6,False,False,False,11,stand
8,6,False,True,False,-9,double
8,6,False,True,False,-8,double
8,6,False,True,False,-7,double
8,6,False,True,False,-6,double
8,6,False,True,False,-5,draw
8,6,False,True,False,-4,double
8,6,False,True,False,-3,double
8,6,False,True,False,-2,double
8,6,False,True,False,-1,double
8,6,False,True,False,0,double
8,6,False,True,False,1,double
8,6,False,True,False,2,double
8,6,False,True,False,3,double
8,6,False,True,False,4,double
8,6,False,True,False,5,double
8,6,False,True,False,6,double
8,6,False,True,False,7,double
8,6,False,True,False,8,double
8,6,False,True,False,9,double
8,6,False,True,False,10,draw
8,6,False,True,False,11,stand
8,6,False,True,False,12,stand
8,6,False,True,False,13,double
8,6,False,True,False,14,stand
8,6,False,True,True,-8,stand
8,6,False,True,True,-7,stand
8,6,False,True,True,-6,draw
8,6,False,True,True,-5,draw
8,6,False,True,True,-4,double
8,6,False,True,True,-3,split
8,6,False,True,True,-2,double
8,6,False,True,True,-1,double
8,6,False,True,True,0,double
8,6,False,True,True,1,draw
8,6,False,True,True,2,double
8,6,False,True,True,3,double
8,6,False,True,True,4,double
8,6,False,True,True,5,double
8,6,False,True,True,6,double
8,6,False,True,True,7,double
8,6,False,True,True,8,double
8,6,False,True,True,9,draw
8,6,False,True,True,10,split
8,6,False,True,True,11,draw
8,7,False,False,False,-6,stand
8,7,False,False,False,-5,draw
8,7,False,False,False,-4,stand
8,7,False,False,False,-3,draw
8,7,False,False,False,-2,draw
8,7,False,False,False,-1,stand
8,7,False,False,False,0,stand
8,7,False,False,False,1,draw
8,7,False,False,False,2,stand
8,7,False,False,False,3,stand
8,7,False,False,False,4,stand
8,7,False,False,False,5,stand
8,7,False,False,False,6,stand
8,7,False,False,False,7,draw
8,7,False,False,False,8,draw
8,7,False,False,False,9,stand
8,7,False,True,False,-11,double
8,7,False,True,False,-10,double
8,7,False,True,False,-9,draw
8,7,False,True,False,-8,draw
8,7,False,True,False,-7,double
8,7,False,True,False,-6,double
8,7,False,True,False,-5,double
8,7,False,True,False,-4,double
8,7,False,True,False,-3,double
8,7,False,True,False,-2,double
8,7,False,True,False,-1,double
8,7,False,True,False,0,double
8,7,False,True,False,1,double
8,7,False,True,False,2,double
8,7,False,True,False,3,double
8,7,False,True,False,4,double
8,7,False,True,False,5,double
8,7,False,True,False,6,double
8,7,False,True,False,7,double
8,7,False,True,False,8,double
8,7,False,True,False,9,double
8,7,False,True,False,10,double
8,7,False,True,False,11,draw
8,7,False,True,True,-9,draw
8,7,False,True,True,-8,draw
8,7,False,True,True,-7,double
8,7,False,True,True,-6,double
8,7,False,True,True,-5,split
8,7,False,True,True,-4,stand
8,7,False,True,True,-3,split
8,7,False,True,True,-2,double
8,7,False,True,True,-1,split
8,7,False,True,True,0,split
8,7,False,True,True,1,double
8,7,False,True,True,2,double
8,7,False,True,True,3,double
8,7,False,True,True,4,double
8,7,False,True,True,5,double
8,7,False,True,True,6,double
8,7,False,True,True,7,double
8,7,False,True,True,8,double
8,7,False,True,True,9,draw
8,7,False,True,True,10,draw
8,7,False,True,True,11,double
8,8,False,False,False,-9,stand
8,8,False,False,False,-7,stand
8,8,False,False,False,-5,stand
8,8,False,False,False,-4,stand
8,8,False,False,False,-3,stand
8,8,False,False,False,-2,stand
8,8,False,False,False,-1,stand
8,8,False,False,False,0,draw
8,8,False,False,False,1,stand
8,8,False,False,False,2,draw
8,8,False,False,False,3,draw
8,8,False,False,False,4,draw
8,8,False,False,False,5,draw
8,8,False,False,False,6,stand
8,8,False,False,False,7,stand
8,8,False,False,False,8,stand
8,8,False,False,False,10,draw
8,8,False,True,False,-10,double
8,8,False,True,False,-9,draw
8,8,False,True,False,-8,draw
8,8,False,True,False,-7,stand
8,8,False,True,False,-6,double
8,8,False,True,False,-5,double
8,8,False,True,False,-4,double
8,8,False,True,False,-3,double
8,8,False,True,False,-2,double
8,8,False,True,False,-1,double
8,8,False,True,False,0,double
8,8,False,True,False,1,double
8,8,False,True,False,2,double
8,8,False,True,False,3,double
8,8,False,True,False,4,double
8,8,False,True,False,5,double
8,8,False,True,False,6,double
8,8,False,True,False,7,draw
8,8,False,True,False,8,double
8,8,False,True,False,9,double
8,8,False,True,False,10,draw
8,8,False,True,False,11,double
8,8,False,True,True,-8,stand
8,8,False,True,True,-7,stand
8,8,False,True,True,-6,double
8,8,False,True,True,-5,double
8,8,False,True,True,-4,double
8,8,False,True,True,-3,double
8,8,False,True,True,-2,double
8,8,False,True,True,-1,double
8,8,False,True,True,0,double
8,8,False,True,True,1,double
8,8,False,True,True,2,double
8,8,False,True,True,3,double
8,8,False,True,True,4,double
8,8,False,True,True,5,double
8,8,False,True,True,6,stand
8,8,False,True,True,7,double
8,8,False,True,True,8,split
8,8,False,True,True,9,double
8,8,False,True,True,11,draw
8,8,False,True,True,12,stand
8,9,False,False,False,-6,draw
8,9,False,False,False,-5,stand
8,9,False,False,False,-4,stand
8,9,False,False,False,-2,stand
8,9,False,False,False,-1,stand
8,9,False,False,False,0,draw
8,9,False,False,False,1,stand
8,9,False,False,False,2,stand
8,9,False,False,False,3,stand
8,9,False,False,False,4,draw
8,9,False,False,False,5,draw
8,9,False,False,False,6,stand
8,9,False,False,False,7,stand
8,9,False,False,False,8,draw
8,9,False,False,False,9,stand
8,9,False,False,False,12,stand
8,9,False,True,False,-13,draw
8,9,False,True,False,-10,stand
8,9,False,True,False,-9,double
8,9,False,True,False,-8,draw
8,9,False,True,False,-7,double
8,9,False,True,False,-6,double
8,9,False,True,False,-5,double
8,9,False,True,False,-4,double
8,9,False,True,False,-3,double
8,9,False,True,False,-2,double
8,9,False,True,False,-1,double
8,9,False,True,False,0,double
8,9,False,True,False,1,double
8,9,False,True,False,2,double
8,9,False,True,False,3,double
8,9,False,True,False,4,double
8,9,False,True,False,5,double
8,9,False,True,False,6,double
8,9,False,True,False,7,double
8,9,False,True,False,8,double
8,9,False,True,False,9,double
8,9,False,True,False,10,double
8,9,False,True,False,11,stand
8,9,False,True,False,12,double
8,9,False,True,False,14,draw
8,9,False,True,True,-8,double
8,9,False,True,True,-7,draw
8,9,False,True,True,-6,draw
8,9,False,True,True,-5,double
8,9,False,True,True,-4,double
8,9,False,True,True,-3,double
8,9,False,True,True,-2,double
8,9,False,True,True,-1,double
8,9,False,True,True,0,double
8,9,False,True,True,1,double
8,9,False,True,True,2,double
8,9,False,True,True,3,double
8,9,False,True,True,4,double
8,9,False,True,True,5,double
8,9,False,True,True,6,double
8,9,False,True,True,7,double
8,9,False,True,True,8,stand
8,9,False,True,True,9,draw
8,9,False,True,True,10,stand
8,9,False,True,True,11,stand
8,10,False,False,False,-8,stand
8,10,False,False,False,-7,stand
8,10,False,False,False,-6,draw
8,10,False,False,False,-5,stand
8,10,False,False,False,-4,stand
8,10,False,False,False,-3,draw
8,10,False,False,False,-2,draw
8,10,False,False,False,-1,draw
8,10,False,False,False,0,draw
8,10,False,False,False,1,draw
8,10,False,False,False,2,draw
8,10,False,False,False,3,draw
8,10,False,False,False,4,draw
8,10,False,False,False,5,draw
8,10,False,False,False,6,draw
8,10,False,False,False,7,draw
8,10,False,False,False,8,draw
8,10,False,False,False,9,draw
8,10,False,False,False,10,stand
8,10,False,True,False,-13,double
8,10,False,True,False,-11,double
8,10,False,True,False,-10,stand
8,10,False,True,False,-9,stand
8,10,False,True,False,-8,double
8,10,False,True,False,-7,double
8,10,False,True,False,-6,draw
8,10,False,True,False,-5,double
8,10,False,True,False,-4,double
8,10,False,True,False,-3,double
8,10,False,True,False,-2,double
8,10,False,True,False,-1,double
8,10,False,True,False,0,double
8,10,False,True,False,1,draw
8,10,False,True,False,2,draw
8,10,False,True,False,3,draw
8,10,False,True,False,4,draw
8,10,False,True,False,5,draw
8,10,False,True,False,6,draw
8,10,False,True,False,7,draw
8,10,False,True,False,8,draw
8,10,False,True,False,9,stand
8,10,False,True,False,10,draw
8,10,False,True,False,11,draw
8,10,False,True,True,-10,stand
8,10,False,True,True,-9,stand
8,10,False,True,True,-8,double
8,10,False,True,True,-7,draw
8,10,False,True,True,-6,draw
8,10,False,True,True,-5,draw
8,10,False,True,True,-4,draw
8,10,False,True,True,-3,double
8,10,False,True,True,-2,double
8,10,False,True,True,-1,draw
8,10,False,True,True,0,double
8,10,False,True,True,1,double
8,10,False,True,True,2,double
8,10,False,True,True,3,draw
8,10,False,True,True,4,draw
8,10,False,True,True,5,draw
8,10,False,True,True,6,draw
8,10,False,True,True,7,draw
8,10,False,True,True,8,stand
8,10,False,True,True,9,stand
8,10,False,True,True,10,stand
8,10,False,True,True,11,stand
8,11,False,False,False,-6,draw
8,11,False,False,False,-5,stand
8,11,False,False,False,-4,draw
8,11,False,False,False,-3,draw
8,11,False,False,False,-2,draw
8,11,False,False,False,-1,draw
8,11,False,False,False,0,draw
8,11,False,False,False,1,draw
8,11,False,False,False,2,draw
8,11,False,False,False,3,draw
8,11,False,False,False,4,draw
8,11,False,False,False,5,draw
8,11,False,False,False,6,draw
8,11,False,False,False,7,stand
8,11,False,False,False,8,draw
8,11,False,False,False,9,stand
8,11,False,True,False,-10,stand
8,11,False,True,False,-9,double
8,11,False,True,False,-8,stand
8,11,False,True,False,-7,double
8,11,False,True,False,-6,draw
8,11,False,True,False,-5,draw
8,11,False,True,False,-4,draw
8,11,False,True,False,-3,draw
8,11,False,True,False,-2,draw
8,11,False,True,False,-1,draw
8,11,False,True,False,0,draw
8,11,False,True,False,1,draw
8,11,False,True,False,2,draw
8,11,False,True,False,3,draw
8,11,False,True,False,4,draw
8,11,False,True,False,5,draw
8,11,False,True,False,6,draw
8,11,False,True,False,7,draw
8,11,False,True,False,8,draw
8,11,False,True,False,9,draw
8,11,False,True,False,10,draw
8,11,False,True,False,11,draw
8,11,False,True,False,12,draw
8,11,False,True,True,-9,stand
8,11,False,True,True,-8,draw
8,11,False,True,True,-7,double
8,11,False,True,True,-6,stand
8,11,False,True,True,-5,draw
8,11,False,True,True,-4,draw
8,11,False,True,True,-3,draw
8,11,False,True,True,-2,draw
8,11,False,True,True,-1,draw
8,11,False,True,True,0,draw
8,11,False,True,True,1,draw
8,11,False,True,True,2,draw
8,11,False,True,True,3,draw
8,11,False,True,True,4,draw
8,11,False,True,True,5,draw
8,11,False,True,True,6,draw
8,11,False,True,True,7,draw
8,11,False,True,True,8,draw
8,11,False,True,True,9,stand
8,11,False,True,True,10,double
9,2,False,False,False,-6,draw
9,2,False,False,False,-5,draw
9,2,False,False,False,-4,draw
9,2,False,False,False,-3,draw
9,2,False,False,False,-2,draw
9,2,False,False,False,-1,draw
9,2,False,False,False,0,draw
9,2,False,False,False,1,draw
9,2,False,False,False,2,draw
9,2,False,False,False,3,draw
9,2,False,False,False,4,draw
9,2,False,False,False,5,stand
9,2,False,False,False,6,draw
9,2,False,False,False,7,stand
9,2,False,False,False,8,draw
9,2,False,False,False,9,stand
9,2,False,True,False,-9,double
9,2,False,True,False,-8,double
9,2,False,True,False,-7,double
9,2,False,True,False,-6,double
9,2,False,True,False,-5,draw
9,2,False,True,False,-4,double
9,2,False,True,False,-3,double
9,2,False,True,False,-2,double
9,2,False,True,False,-1,double
9,2,False,True,False,0,double
9,2,False,True,False,1,double
9,2,False,True,False,2,double
9,2,False,True,False,3,double
9,2,False,True,False,4,double
9,2,False,True,False,5,double
9,2,False,True,False,6,draw
9,2,False,True,False,7,draw
9,2,False,True,False,8,draw
9,2,False,True,False,9,double
9,2,False,True,False,10,draw
9,2,False,True,False,11,draw
9,2,False,True,False,12,stand
9,2,False,True,False,13,double
9,3,False,False,False,-5,draw
9,3,False,False,False,-4,draw
9,3,False,False,False,-3,stand
9,3,False,False,False,-2,stand
9,3,False,False,False,-1,stand
9,3,False,False,False,0,draw
9,3,False,False,False,1,draw
9,3,False,False,False,2,draw
9,3,False,False,False,3,draw
9,3,False,False,False,4,stand
9,3,False,False,False,5,stand
9,3,False,False,False,6,stand
9,3,False,False,False,7,stand
9,3,False,False,False,8,draw
9,3,False,False,False,9,draw
9,3,False,True,False,-11,double
9,3,False,True,False,-10,stand
9,3,False,True,False,-9,stand
9,3,False,True,False,-8,stand
9,3,False,True,False,-7,draw
9,3,False,True,False,-6,draw
9,3,False,True,False,-5,double
9,3,False,True,False,-4,double
9,3,False,True,False,-3,double
9,3,False,True,False,-2,double
9,3,False,True,False,-1,double
9,3,False,True,False,0,double
9,3,False,True,False,1,double
9,3,False,True,False,2,double
9,3,False,True,False,3,double
9,3,False,True,False,4,double
9,3,False,True,False,5,double
9,3,False,True,False,6,double
9,3,False,True,False,7,double
9,3,False,True,False,8,double
9,3,False,True,False,9,stand
9,3,False,True,False,10,double
9,3,False,True,False,11,double
9,3,False,True,False,12,double
9,4,False,False,False,-7,draw
9,4,False,False,False,-6,draw
9,4,False,False,False,-5,draw
9,4,False,False,False,-4,draw
9,4,False,False,False,-3,draw
9,4,False,False,False,-2,draw
9,4,False,False,False,-1,stand
9,4,False,False,False,0,stand
9,4,False,False,False,1,draw
9,4,False,False,False,2,draw
9,4,False,False,False,3,stand
9,4,False,False,False,4,draw
9,4,False,False,False,5,stand
9,4,False,False,False,6,draw
9,4,False,False,False,7,stand
9,4,False,False,False,8,stand
9,4,False,False,False,9,draw
9,4,False,False,False,10,draw
9,4,False,True,False,-11,double
9,4,False,True,False,-10,double
9,4,False,True,False,-9,stand
9,4,False,True,False,-8,draw
9,4,False,True,False,-7,draw
9,4,False,True,False,-6,double
9,4,False,True,False,-5,double
9,4,False,True,False,-4,double
9,4,False,True,False,-3,draw
9,4,False,True,False,-2,double
9,4,False,True,False,-1,double
9,4,False,True,False,0,double
9,4,False,True,False,1,double
9,4,False,True,False,2,double
9,4,False,True,False,3,double
9,4,False,True,False,4,double
9,4,False,True,False,5,double
9,4,False,True,False,6,double
9,4,False,True,False,7,double
9,4,False,True,False,8,double
9,4,False,True,False,9,double
9,4,False,True,False,10,draw
9,4,False,True,False,11,double
9,4,False,True,False,12,stand
9,5,False,False,False,-8,stand
9,5,False,False,False,-6,draw
9,5,False,False,False,-5,stand
9,5,False,False,False,-4,draw
9,5,False,False,False,-3,draw
9,5,False,False,False,-2,draw
9,5,False,False,False,-1,draw
9,5,False,False,False,0,draw
9,5,False,False,False,1,draw
9,5,False,False,False,2,draw
9,5,False,False,False,3,draw
9,5,False,False,False,4,draw
9,5,False,False,False,5,stand
9,5,False,False,False,6,stand
9,5,False,False,False,7,stand
9,5,False,False,False,8,draw
9,5,False,False,False,10,draw
9,5,False,True,False,-11,double
9,5,False,True,False,-9,draw
9,5,False,True,False,-8,double
9,5,False,True,False,-7,double
9,5,False,True,False,-6,double
9,5,False,True,False,-5,double
9,5,False,True,False,-4,double
9,5,False,True,False,-3,double
9,5,False,True,False,-2,double
9,5,False,True,False,-1,double
9,5,False,True,False,0,double
9,5,False,True,False,1,double
9,5,False,True,False,2,double
9,5,False,True,False,3,double
9,5,False,True,False,4,double
9,5,False,True,False,5,double
9,5,False,True,False,6,double
9,5,False,True,False,7,double
9,5,False,True,False,8,double
9,5,False,True,False,9,double
9,5,False,True,False,10,stand
9,5,False,True,False,11,stand
9,5,False,True,False,12,draw
9,5,False,True,False,13,draw
9,6,False,False,False,-8,draw
9,6,False,False,False,-6,stand
9,6,False,False,False,-5,stand
9,6,False,False,False,-4,draw
9,6,False,False,False,-3,draw
9,6,False,False,False,-2,stand
9,6,False,False,False,-1,stand
9,6,False,False,False,0,draw
9,6,False,False,False,1,stand
9,6,False,False,False,2,draw
9,6,False,False,False,3,draw
9,6,False,False,False,4,draw
9,6,False,False,False,5,stand
9,6,False,False,False,6,draw
9,6,False,False,False,7,draw
9,6,False,False,False,8,stand
9,6,False,False,False,9,draw
9,6,False,True,False,-12,double
9,6,False,True,False,-10,stand
9,6,False,True,False,-9,stand
9,6,False,True,False,-8,stand
9,6,False,True,False,-7,double
9,6,False,True,False,-6,double
9,6,False,True,False,-5,double
9,6,False,True,False,-4,double
9,6,False,True,False,-3,double
9,6,False,True,False,-2,double
9,6,False,True,False,-1,double
9,6,False,True,False,0,double
9,6,False,True,False,1,double
9,6,False,True,False,2,double
9,6,False,True,False,3,double
9,6,False,True,False,4,double
9,6,False,True,False,5,double
9,6,False,True,False,6,double
9,6,False,True,False,7,double
9,6,False,True,False,8,double
9,6,False,True,False,9,double
9,6,False,True,False,10,double
9,6,False,True,False,11,draw
9,6,False,True,False,12,draw
9,6,False,True,False,13,draw
9,7,False,False,False,-8,stand
9,7,False,False,False,-5,stand
9,7,False,False,False,-4,draw
9,7,False,False,False,-3,stand
9,7,False,False,False,-2,stand
9,7,False,False,False,-1,draw
9,7,False,False,False,0,draw
9,7,False,False,False,1,draw
9,7,False,False,False,2,draw
9,7,False,False,False,3,stand
9,7,False,False,False,4,stand
9,7,False,False,False,5,stand
9,7,False,False,False,6,draw
9,7,False,False,False,7,stand
9,7,False,False,False,11,draw
9,7,False,True,False,-11,double
9,7,False,True,False,-10,double
9,7,False,True,False,-9,draw
9,7,False,True,False,-8,stand
9,7,False,True,False,-7,double
9,7,False,True,False,-6,double
9,7,False,True,False,-5,double
9,7,False,True,False,-4,double
9,7,False,True,False,-3,double
9,7,False,True,False,-2,double
9,7,False,True,False,-1,double
9,7,False,True,False,0,double
9,7,False,True,False,1,double
9,7,False,True,False,2,double
9,7,False,True,False,3,double
9,7,False,True,False,4,double
9,7,False,True,False,5,double
9,7,False,True,False,6,double
9,7,False,True,False,7,double
9,7,False,True,False,8,double
9,7,False,True,False,9,double
9,7,False,True,False,10,double
9,7,False,True,False,11,double
9,7,False,True,False,12,draw
9,7,False,True,False,13,stand
9,8,False,False,False,-5,stand
9,8,False,False,False,-4,stand
9,8,False,False,False,-3,draw
9,8,False,False,False,-2,stand
9,8,False,False,False,-1,draw
9,8,False,False,False,0,stand
9,8,False,False,False,1,stand
9,8,False,False,False,2,draw
9,8,False,False,False,3,stand
9,8,False,False,False,4,stand
9,8,False,False,False,5,draw
9,8,False,False,False,6,stand
9,8,False,False,False,7,stand
9,8,False,False,False,8,draw
9,8,False,False,False,13,stand
9,8,False,True,False,-10,draw
9,8,False,True,False,-9,double
9,8,False,True,False,-8,double
9,8,False,True,False,-7,double
9,8,False,True,False,-6,double
9,8,False,True,False,-5,double
9,8,False,True,False,-4,double
9,8,False,True,False,-3,double
9,8,False,True,False,-2,double
9,8,False,True,False,-1,double
9,8,False,True,False,0,double
9,8,False,True,False,1,double
9,8,False,True,False,2,double
9,8,False,True,False,3,double
9,8,False,True,False,4,double
9,8,False,True,False,5,double
9,8,False,True,False,6,double
9,8,False,True,False,7,double
9,8,False,True,False,8,double
9,8,False,True,False,9,double
9,8,False,True,False,10,draw
9,8,False,True,False,11,draw
9,8,False,True,False,12,double
9,9,False,False,False,-5,draw
9,9,False,False,False,-4,draw
9,9,False,False,False,-3,draw
9,9,False,False,False,-2,draw
9,9,False,False,False,-1,draw
9,9,False,False,False,0,draw
9,9,False,False,False,1,draw
9,9,False,False,False,2,draw
9,9,False,False,False,3,stand
9,9,False,False,False,4,draw
9,9,False,False,False,5,stand
9,9,False,False,False,6,stand
9,9,False,False,False,7,stand
9,9,False,False,False,8,draw
9,9,False,False,False,9,stand
9,9,False,False,False,11,draw
9,9,False,True,False,-11,draw
9,9,False,True,False,-10,double
9,9,False,True,False,-9,double
9,9,False,True,False,-8,draw
9,9,False,True,False,-7,double
9,9,False,True,False,-6,double
9,9,False,True,False,-5,double
9,9,False,True,False,-4,double
9,9,False,True,False,-3,double
9,9,False,True,False,-2,double
9,9,False,True,False,-1,double
9,9,False,True,False,0,double
9,9,False,True,False,1,double
9,9,False,True,False,2,double
9,9,False,True,False,3,double
9,9,False,True,False,4,double
9,9,False,True,False,5,double
9,9,False,True,False,6,double
9,9,False,True,False,7,double
9,9,False,True,False,8,double
9,9,False,True,False,9,double
9,9,False,True,False,10,double
9,9,False,True,False,11,double
9,10,False,False,False,-9,stand
9,10,False,False,False,-8,stand
9,10,False,False,False,-7,stand
9,10,False,False,False,-6,draw
9,10,False,False,False,-5,stand
9,10,False,False,False,-4,draw
9,10,False,False,False,-3,draw
9,10,False,False,False,-2,draw
9,10,False,False,False,-1,draw
9,10,False,False,False,0,draw
9,10,False,False,False,1,draw
9,10,False,False,False,2,draw
9,10,False,False,False,3,draw
9,10,False,False,False,4,draw
9,10,False,False,False,5,draw
9,10,False,False,False,6,draw
9,10,False,False,False,7,draw
9,10,False,False,False,8,draw
9,10,False,False,False,9,draw
9,10,False,False,False,10,draw
9,10,False,True,False,-12,stand
9,10,False,True,False,-11,stand
9,10,False,True,False,-10,stand
9,10,False,True,False,-9,draw
9,10,False,True,False,-8,double
9,10,False,True,False,-7,double
9,10,False,True,False,-6,double
9,10,False,True,False,-5,double
9,10,False,True,False,-4,double
9,10,False,True,False,-3,double
9,10,False,True,False,-2,double
9,10,False,True,False,-1,double
9,10,False,True,False,0,double
9,10,False,True,False,1,double
9,10,False,True,False,2,draw
9,10,False,True,False,3,draw
9,10,False,True,False,4,draw
9,10,False,True,False,5,draw
9,10,False,True,False,6,draw
9,10,False,True,False,7,draw
9,10,False,True,False,8,draw
9,10,False,True,False,9,draw
9,10,False,True,False,10,draw
9,10,False,True,False,11,stand
9,11,False,False,False,-9,draw
9,11,False,False,False,-7,stand
9,11,False,False,False,-6,stand
9,11,False,False,False,-5,draw
9,11,False,False,False,-4,draw
9,11,False,False,False,-3,draw
9,11,False,False,False,-2,draw
9,11,False,False,False,-1,draw
9,11,False,False,False,0,draw
9,11,False,False,False,1,draw
9,11,False,False,False,2,draw
9,11,False,False,False,3,draw
9,11,False,False,False,4,draw
9,11,False,False,False,5,draw
9,11,False,False,False,6,draw
9,11,False,False,False,7,draw
9,11,False,False,False,8,draw
9,11,False,False,False,9,draw
9,11,False,False,False,10,draw
9,11,False,False,False,14,draw
9,11,False,True,False,-12,draw
9,11,False,True,False,-11,draw
9,11,False,True,False,-10,double
9,11,False,True,False,-9,draw
9,11,False,True,False,-8,double
9,11,False,True,False,-7,draw
9,11,False,True,False,-6,double
9,11,False,True,False,-5,draw
9,11,False,True,False,-4,draw
9,11,False,True,False,-3,draw
9,11,False,True,False,-2,draw
9,11,False,True,False,-1,draw
9,11,False,True,False,0,draw
9,11,False,True,False,1,draw
9,11,False,True,False,2,draw
9,11,False,True,False,3,draw
9,11,False,True,False,4,draw
9,11,False,True,False,5,draw
9,11,False,True,False,6,draw
9,11,False,True,False,7,draw
9,11,False,True,False,8,draw
9,11,False,True,False,9,draw
9,11,False,True,False,10,draw
9,11,False,True,False,11,stand
9,11,False,True,False,12,double
10,2,False,False,False,-7,draw
10,2,False,False,False,-6,draw
10,2,False,False,False,-5,draw
10,2,False,False,False,-4,stand
10,2,False,False,False,-3,draw
10,2,False,False,False,-2,stand
10,2,False,False,False,-1,draw
10,2,False,False,False,0,draw
10,2,False,False,False,1,stand
10,2,False,False,False,2,draw
10,2,False,False,False,3,draw
10,2,False,False,False,4,draw
10,2,False,False,False,5,draw
10,2,False,False,False,6,stand
10,2,False,False,False,7,draw
10,2,False,False,False,8,draw
10,2,False,False,False,9,stand
10,2,False,False,False,10,draw
10,2,False,True,False,-9,stand
10,2,False,True,False,-8,double
10,2,False,True,False,-7,draw
10,2,False,True,False,-6,double
10,2,False,True,False,-5,double
10,2,False,True,False,-4,double
10,2,False,True,False,-3,double
10,2,False,True,False,-2,double
10,2,False,True,False,-1,double
10,2,False,True,False,0,double
10,2,False,True,False,1,double
10,2,False,True,False,2,double
10,2,False,True,False,3,double
10,2,False,True,False,4,double
